kode_kec,nama_kec,kode_kab,nama_kab,kode_prov,nama_prov
321005,Argapura,3210,Kabupaten Majalengka,32,Jawa Barat
321006,Maja,3210,Kabupaten Majalengka,32,Jawa Barat
321007,Majalengka,3210,Kabupaten Majalengka,32,Jawa Barat
321008,Sukahaji,3210,Kabupaten Majalengka,32,Jawa Barat
321009,Rajagaluh,3210,Kabupaten Majalengka,32,Jawa Barat
321010,Leuwimunding,3210,Kabupaten Majalengka,32,Jawa Barat
321011,Jatiwangi,3210,Kabupaten Majalengka,32,Jawa Barat
321012,Dawuan,3210,Kabupaten Majalengka,32,Jawa Barat
321013,Kadipaten,3210,Kabupaten Majalengka,32,Jawa Barat
321014,Kertajati,3210,Kabupaten Majalengka,32,Jawa Barat
321015,Jatitujuh,3210,Kabupaten Majalengka,32,Jawa Barat
321016,Ligung,3210,Kabupaten Majalengka,32,Jawa Barat
321017,Sumberjaya,3210,Kabupaten Majalengka,32,Jawa Barat
321018,Panyingkiran,3210,Kabupaten Majalengka,32,Jawa Barat
321019,Palasah,3210,Kabupaten Majalengka,32,Jawa Barat
321020,Cigasong,3210,Kabupaten Majalengka,32,Jawa Barat
321021,Sindangwangi,3210,Kabupaten Majalengka,32,Jawa Barat
321022,Banjaran,3210,Kabupaten Majalengka,32,Jawa Barat
321023,Cingambul,3210,Kabupaten Majalengka,32,Jawa Barat
321024,Kasokandel,3210,Kabupaten Majalengka,32,Jawa Barat
321025,Sindang,3210,Kabupaten Majalengka,32,Jawa Barat
321026,Malausma,3210,Kabupaten Majalengka,32,Jawa Barat
321101,Wado,3211,Kabupaten Sumedang,32,Jawa Barat
321102,Jatinunggal,3211,Kabupaten Sumedang,32,Jawa Barat
321103,Darmaraja,3211,Kabupaten Sumedang,32,Jawa Barat
321104,Cibugel,3211,Kabupaten Sumedang,32,Jawa Barat
321105,Cisitu,3211,Kabupaten Sumedang,32,Jawa Barat
321106,Situraja,3211,Kabupaten Sumedang,32,Jawa Barat
321107,Conggeang,3211,Kabupaten Sumedang,32,Jawa Barat
321108,Paseh,3211,Kabupaten Sumedang,32,Jawa Barat
321109,Surian,3211,Kabupaten Sumedang,32,Jawa Barat
321110,Buahdua,3211,Kabupaten Sumedang,32,Jawa Barat
321111,Tanjungsari,3211,Kabupaten Sumedang,32,Jawa Barat
321112,Sukasari,3211,Kabupaten Sumedang,32,Jawa Barat
321113,Pamulihan,3211,Kabupaten Sumedang,32,Jawa Barat
321114,Cimanggung,3211,Kabupaten Sumedang,32,Jawa Barat
321115,Jatinangor,3211,Kabupaten Sumedang,32,Jawa Barat
321116,Rancakalong,3211,Kabupaten Sumedang,32,Jawa Barat
321117,Sumedang Selatan,3211,Kabupaten Sumedang,32,Jawa Barat
321118,Sumedang Utara,3211,Kabupaten Sumedang,32,Jawa Barat
321119,Ganeas,3211,Kabupaten Sumedang,32,Jawa Barat
321120,Tanjungkerta,3211,Kabupaten Sumedang,32,Jawa Barat
321121,Tanjungmedar,3211,Kabupaten Sumedang,32,Jawa Barat
321122,Cimalaka,3211,Kabupaten Sumedang,32,Jawa Barat
321123,Cisarua,3211,Kabupaten Sumedang,32,Jawa Barat
321124,Tomo,3211,Kabupaten Sumedang,32,Jawa Barat
321125,Ujungjaya,3211,Kabupaten Sumedang,32,Jawa Barat
321126,Jatigede,3211,Kabupaten Sumedang,32,Jawa Barat
321201,Haurgeulis,3212,Kabupaten Indramayu,32,Jawa Barat
321202,Kroya,3212,Kabupaten Indramayu,32,Jawa Barat
321203,Gabuswetan,3212,Kabupaten Indramayu,32,Jawa Barat
321204,Cikedung,3212,Kabupaten Indramayu,32,Jawa Barat
321205,Lelea,3212,Kabupaten Indramayu,32,Jawa Barat
321206,Bangodua,3212,Kabupaten Indramayu,32,Jawa Barat
321207,Widasari,3212,Kabupaten Indramayu,32,Jawa Barat
321208,Kertasemaya,3212,Kabupaten Indramayu,32,Jawa Barat
321209,Krangkeng,3212,Kabupaten Indramayu,32,Jawa Barat
321210,Karangampel,3212,Kabupaten Indramayu,32,Jawa Barat
321211,Juntinyuat,3212,Kabupaten Indramayu,32,Jawa Barat
321212,Sliyeg,3212,Kabupaten Indramayu,32,Jawa Barat
321213,Jatibarang,3212,Kabupaten Indramayu,32,Jawa Barat
321214,Balongan,3212,Kabupaten Indramayu,32,Jawa Barat
321215,Indramayu,3212,Kabupaten Indramayu,32,Jawa Barat
321216,Sindang,3212,Kabupaten Indramayu,32,Jawa Barat
321217,Cantigi,3212,Kabupaten Indramayu,32,Jawa Barat
321218,Lohbener,3212,Kabupaten Indramayu,32,Jawa Barat
321219,Arahan,3212,Kabupaten Indramayu,32,Jawa Barat
321220,Losarang,3212,Kabupaten Indramayu,32,Jawa Barat
321221,Kandanghaur,3212,Kabupaten Indramayu,32,Jawa Barat
321222,Bongas,3212,Kabupaten Indramayu,32,Jawa Barat
321223,Anjatan,3212,Kabupaten Indramayu,32,Jawa Barat
321224,Sukra,3212,Kabupaten Indramayu,32,Jawa Barat
321225,Gantar,3212,Kabupaten Indramayu,32,Jawa Barat
321226,Terisi,3212,Kabupaten Indramayu,32,Jawa Barat
321227,Sukagumiwang,3212,Kabupaten Indramayu,32,Jawa Barat
321228,Kedokan Bunder,3212,Kabupaten Indramayu,32,Jawa Barat
321229,Pasekan,3212,Kabupaten Indramayu,32,Jawa Barat
321230,Tukdana,3212,Kabupaten Indramayu,32,Jawa Barat
321231,Patrol,3212,Kabupaten Indramayu,32,Jawa Barat
321301,Sagalaherang,3213,Kabupaten Subang,32,Jawa Barat
321302,Cisalak,3213,Kabupaten Subang,32,Jawa Barat
321303,Subang,3213,Kabupaten Subang,32,Jawa Barat
321304,Kalijati,3213,Kabupaten Subang,32,Jawa Barat
321305,Pabuaran,3213,Kabupaten Subang,32,Jawa Barat
321306,Purwadadi,3213,Kabupaten Subang,32,Jawa Barat
321307,Pagaden,3213,Kabupaten Subang,32,Jawa Barat
321308,Binong,3213,Kabupaten Subang,32,Jawa Barat
321309,Ciasem,3213,Kabupaten Subang,32,Jawa Barat
321310,Pusakanagara,3213,Kabupaten Subang,32,Jawa Barat
321311,Pamanukan,3213,Kabupaten Subang,32,Jawa Barat
321312,Jalancagak,3213,Kabupaten Subang,32,Jawa Barat
321313,Blanakan,3213,Kabupaten Subang,32,Jawa Barat
321314,Tanjungsiang,3213,Kabupaten Subang,32,Jawa Barat
321315,Compreng,3213,Kabupaten Subang,32,Jawa Barat
321316,Patokbeusi,3213,Kabupaten Subang,32,Jawa Barat
321317,Cibogo,3213,Kabupaten Subang,32,Jawa Barat
321318,Cipunagara,3213,Kabupaten Subang,32,Jawa Barat
321319,Cijambe,3213,Kabupaten Subang,32,Jawa Barat
321320,Cipeundeuy,3213,Kabupaten Subang,32,Jawa Barat
321321,Legonkulon,3213,Kabupaten Subang,32,Jawa Barat
321322,Cikaum,3213,Kabupaten Subang,32,Jawa Barat
321323,Serangpanjang,3213,Kabupaten Subang,32,Jawa Barat
321324,Sukasari,3213,Kabupaten Subang,32,Jawa Barat
321325,Tambakdahan,3213,Kabupaten Subang,32,Jawa Barat
321326,Kasomalang,3213,Kabupaten Subang,32,Jawa Barat
321327,Dawuan,3213,Kabupaten Subang,32,Jawa Barat
321328,Pagaden Barat,3213,Kabupaten Subang,32,Jawa Barat
321329,Ciater,3213,Kabupaten Subang,32,Jawa Barat
321330,Pusakajaya,3213,Kabupaten Subang,32,Jawa Barat
321401,Purwakarta,3214,Kabupaten Purwakarta,32,Jawa Barat
321402,Campaka,3214,Kabupaten Purwakarta,32,Jawa Barat
321403,Jatiluhur,3214,Kabupaten Purwakarta,32,Jawa Barat
321404,Plered,3214,Kabupaten Purwakarta,32,Jawa Barat
321405,Sukatani,3214,Kabupaten Purwakarta,32,Jawa Barat
321406,Darangdan,3214,Kabupaten Purwakarta,32,Jawa Barat
321407,Maniis,3214,Kabupaten Purwakarta,32,Jawa Barat
321408,Tegalwaru,3214,Kabupaten Purwakarta,32,Jawa Barat
321409,Wanayasa,3214,Kabupaten Purwakarta,32,Jawa Barat
321410,Pasawahan,3214,Kabupaten Purwakarta,32,Jawa Barat
321411,Bojong,3214,Kabupaten Purwakarta,32,Jawa Barat
321412,Babakancikao,3214,Kabupaten Purwakarta,32,Jawa Barat
321413,Bungursari,3214,Kabupaten Purwakarta,32,Jawa Barat
321414,Cibatu,3214,Kabupaten Purwakarta,32,Jawa Barat
321415,Sukasari,3214,Kabupaten Purwakarta,32,Jawa Barat
321416,Pondoksalam,3214,Kabupaten Purwakarta,32,Jawa Barat
321417,Kiarapedes,3214,Kabupaten Purwakarta,32,Jawa Barat
321501,Karawang Barat,3215,Kabupaten Karawang,32,Jawa Barat
321502,Pangkalan,3215,Kabupaten Karawang,32,Jawa Barat
321503,Telukjambe Timur,3215,Kabupaten Karawang,32,Jawa Barat
321504,Ciampel,3215,Kabupaten Karawang,32,Jawa Barat
321505,Klari,3215,Kabupaten Karawang,32,Jawa Barat
321506,Rengasdengklok,3215,Kabupaten Karawang,32,Jawa Barat
321507,Kutawaluya,3215,Kabupaten Karawang,32,Jawa Barat
321508,Batujaya,3215,Kabupaten Karawang,32,Jawa Barat
321509,Tirtajaya,3215,Kabupaten Karawang,32,Jawa Barat
321510,Pedes,3215,Kabupaten Karawang,32,Jawa Barat
321511,Cibuaya,3215,Kabupaten Karawang,32,Jawa Barat
321512,Pakisjaya,3215,Kabupaten Karawang,32,Jawa Barat
321513,Cikampek,3215,Kabupaten Karawang,32,Jawa Barat
321514,Jatisari,3215,Kabupaten Karawang,32,Jawa Barat
321515,Cilamaya Wetan,3215,Kabupaten Karawang,32,Jawa Barat
321516,Tirtamulya,3215,Kabupaten Karawang,32,Jawa Barat
321517,Telagasari,3215,Kabupaten Karawang,32,Jawa Barat
321518,Rawamerta,3215,Kabupaten Karawang,32,Jawa Barat
321519,Lemahabang,3215,Kabupaten Karawang,32,Jawa Barat
321520,Tempuran,3215,Kabupaten Karawang,32,Jawa Barat
321521,Majalaya,3215,Kabupaten Karawang,32,Jawa Barat
321522,Jayakerta,3215,Kabupaten Karawang,32,Jawa Barat
321523,Cilamaya Kulon,3215,Kabupaten Karawang,32,Jawa Barat
321524,Banyusari,3215,Kabupaten Karawang,32,Jawa Barat
321525,Kota Baru,3215,Kabupaten Karawang,32,Jawa Barat
321526,Karawang Timur,3215,Kabupaten Karawang,32,Jawa Barat
321527,Telukjambe Barat,3215,Kabupaten Karawang,32,Jawa Barat
321528,Tegalwaru,3215,Kabupaten Karawang,32,Jawa Barat
321529,Purwasari,3215,Kabupaten Karawang,32,Jawa Barat
321530,Cilebar,3215,Kabupaten Karawang,32,Jawa Barat
321601,Tarumajaya,3216,Kabupaten Bekasi,32,Jawa Barat
321602,Babelan,3216,Kabupaten Bekasi,32,Jawa Barat
321603,Sukawangi,3216,Kabupaten Bekasi,32,Jawa Barat
321604,Tambelang,3216,Kabupaten Bekasi,32,Jawa Barat
321605,Tambun Utara,3216,Kabupaten Bekasi,32,Jawa Barat
321606,Tambun Selatan,3216,Kabupaten Bekasi,32,Jawa Barat
321607,Cibitung,3216,Kabupaten Bekasi,32,Jawa Barat
321608,Cikarang Barat,3216,Kabupaten Bekasi,32,Jawa Barat
321609,Cikarang Utara,3216,Kabupaten Bekasi,32,Jawa Barat
321610,Karang Bahagia,3216,Kabupaten Bekasi,32,Jawa Barat
321611,Cikarang Timur,3216,Kabupaten Bekasi,32,Jawa Barat
321612,Kedung Waringin,3216,Kabupaten Bekasi,32,Jawa Barat
321613,Pebayuran,3216,Kabupaten Bekasi,32,Jawa Barat
321614,Sukakarya,3216,Kabupaten Bekasi,32,Jawa Barat
321615,Sukatani,3216,Kabupaten Bekasi,32,Jawa Barat
321616,Cabangbungin,3216,Kabupaten Bekasi,32,Jawa Barat
321617,Muaragembong,3216,Kabupaten Bekasi,32,Jawa Barat
321618,Setu,3216,Kabupaten Bekasi,32,Jawa Barat
321619,Cikarang Selatan,3216,Kabupaten Bekasi,32,Jawa Barat
321620,Cikarang Pusat,3216,Kabupaten Bekasi,32,Jawa Barat
321621,Serang Baru,3216,Kabupaten Bekasi,32,Jawa Barat
321622,Cibarusah,3216,Kabupaten Bekasi,32,Jawa Barat
321623,Bojongmangu,3216,Kabupaten Bekasi,32,Jawa Barat
321701,Lembang,3217,Kabupaten Bandung Barat,32,Jawa Barat
321702,Parongpong,3217,Kabupaten Bandung Barat,32,Jawa Barat
321703,Cisarua,3217,Kabupaten Bandung Barat,32,Jawa Barat
321704,Cikalongwetan,3217,Kabupaten Bandung Barat,32,Jawa Barat
321705,Cipeundeuy,3217,Kabupaten Bandung Barat,32,Jawa Barat
321706,Ngamprah,3217,Kabupaten Bandung Barat,32,Jawa Barat
321707,Cipatat,3217,Kabupaten Bandung Barat,32,Jawa Barat
321708,Padalarang,3217,Kabupaten Bandung Barat,32,Jawa Barat
321709,Batujajar,3217,Kabupaten Bandung Barat,32,Jawa Barat
321710,Cihampelas,3217,Kabupaten Bandung Barat,32,Jawa Barat
321711,Cililin,3217,Kabupaten Bandung Barat,32,Jawa Barat
321712,Cipongkor,3217,Kabupaten Bandung Barat,32,Jawa Barat
321713,Rongga,3217,Kabupaten Bandung Barat,32,Jawa Barat
321714,Sindangkerta,3217,Kabupaten Bandung Barat,32,Jawa Barat
321715,Gununghalu,3217,Kabupaten Bandung Barat,32,Jawa Barat
321716,Saguling,3217,Kabupaten Bandung Barat,32,Jawa Barat
321801,Parigi,3218,Kabupaten Pangandaran,32,Jawa Barat
321802,Cijulang,3218,Kabupaten Pangandaran,32,Jawa Barat
321803,Cimerak,3218,Kabupaten Pangandaran,32,Jawa Barat
321804,Cigugur,3218,Kabupaten Pangandaran,32,Jawa Barat
321805,Langkaplancar,3218,Kabupaten Pangandaran,32,Jawa Barat
321806,Mangunjaya,3218,Kabupaten Pangandaran,32,Jawa Barat
321807,Padaherang,3218,Kabupaten Pangandaran,32,Jawa Barat
321808,Kalipucang,3218,Kabupaten Pangandaran,32,Jawa Barat
321809,Pangandaran,3218,Kabupaten Pangandaran,32,Jawa Barat
321810,Sidamulih,3218,Kabupaten Pangandaran,32,Jawa Barat
327101,Bogor Selatan,3271,Kota Bogor,32,Jawa Barat
327102,Bogor Timur,3271,Kota Bogor,32,Jawa Barat
327103,Bogor Tengah,3271,Kota Bogor,32,Jawa Barat
327104,Bogor Barat,3271,Kota Bogor,32,Jawa Barat
327105,Bogor Utara,3271,Kota Bogor,32,Jawa Barat
327106,Tanah Sareal,3271,Kota Bogor,32,Jawa Barat
327201,Gunung Puyuh,3272,Kota Sukabumi,32,Jawa Barat
327202,Cikole,3272,Kota Sukabumi,32,Jawa Barat
327203,Citamiang,3272,Kota Sukabumi,32,Jawa Barat
327204,Warudoyong,3272,Kota Sukabumi,32,Jawa Barat
327205,Baros,3272,Kota Sukabumi,32,Jawa Barat
327206,Lembursitu,3272,Kota Sukabumi,32,Jawa Barat
327207,Cibeureum,3272,Kota Sukabumi,32,Jawa Barat
327301,Sukasari,3273,Kota Bandung,32,Jawa Barat
327302,Coblong,3273,Kota Bandung,32,Jawa Barat
327303,Babakan Ciparay,3273,Kota Bandung,32,Jawa Barat
327304,Bojongloa Kaler,3273,Kota Bandung,32,Jawa Barat
327305,Andir,3273,Kota Bandung,32,Jawa Barat
327306,Cicendo,3273,Kota Bandung,32,Jawa Barat
327307,Sukajadi,3273,Kota Bandung,32,Jawa Barat
327308,Cidadap,3273,Kota Bandung,32,Jawa Barat
327309,Bandung Wetan,3273,Kota Bandung,32,Jawa Barat
327310,Astanaanyar,3273,Kota Bandung,32,Jawa Barat
327311,Regol,3273,Kota Bandung,32,Jawa Barat
327312,Batununggal,3273,Kota Bandung,32,Jawa Barat
327313,Lengkong,3273,Kota Bandung,32,Jawa Barat
327314,Cibeunying Kidul,3273,Kota Bandung,32,Jawa Barat
327315,Bandung Kulon,3273,Kota Bandung,32,Jawa Barat
327316,Kiaracondong,3273,Kota Bandung,32,Jawa Barat
327317,Bojongloa Kidul,3273,Kota Bandung,32,Jawa Barat
327318,Cibeunying Kaler,3273,Kota Bandung,32,Jawa Barat
327319,Sumur Bandung,3273,Kota Bandung,32,Jawa Barat
327320,Antapani,3273,Kota Bandung,32,Jawa Barat
327321,Bandung Kidul,3273,Kota Bandung,32,Jawa Barat
327322,Buahbatu,3273,Kota Bandung,32,Jawa Barat
327323,Rancasari,3273,Kota Bandung,32,Jawa Barat
327324,Arcamanik,3273,Kota Bandung,32,Jawa Barat
327325,Cibiru,3273,Kota Bandung,32,Jawa Barat
327326,Ujungberung,3273,Kota Bandung,32,Jawa Barat
327327,Gedebage,3273,Kota Bandung,32,Jawa Barat
327328,Panyileukan,3273,Kota Bandung,32,Jawa Barat
327329,Cinambo,3273,Kota Bandung,32,Jawa Barat
327330,Mandalajati,3273,Kota Bandung,32,Jawa Barat
327401,Kejaksan,3274,Kota Cirebon,32,Jawa Barat
327402,Lemahwungkuk,3274,Kota Cirebon,32,Jawa Barat
327403,Harjamukti,3274,Kota Cirebon,32,Jawa Barat
327404,Pekalipan,3274,Kota Cirebon,32,Jawa Barat
327405,Kesambi,3274,Kota Cirebon,32,Jawa Barat
327501,Bekasi Timur,3275,Kota Bekasi,32,Jawa Barat
327502,Bekasi Barat,3275,Kota Bekasi,32,Jawa Barat
327503,Bekasi Utara,3275,Kota Bekasi,32,Jawa Barat
327504,Bekasi Selatan,3275,Kota Bekasi,32,Jawa Barat
327505,Rawalumbu,3275,Kota Bekasi,32,Jawa Barat
327506,Medansatria,3275,Kota Bekasi,32,Jawa Barat
327507,Bantargebang,3275,Kota Bekasi,32,Jawa Barat
327508,Pondokgede,3275,Kota Bekasi,32,Jawa Barat
327509,Jatiasih,3275,Kota Bekasi,32,Jawa Barat
327510,Jatisampurna,3275,Kota Bekasi,32,Jawa Barat
327511,Mustikajaya,3275,Kota Bekasi,32,Jawa Barat
327512,Pondokmelati,3275,Kota Bekasi,32,Jawa Barat
327601,Pancoran Mas,3276,Kota Depok,32,Jawa Barat
327602,Cimanggis,3276,Kota Depok,32,Jawa Barat
327603,Sawangan,3276,Kota Depok,32,Jawa Barat
327604,Limo,3276,Kota Depok,32,Jawa Barat
327605,Sukmajaya,3276,Kota Depok,32,Jawa Barat
327606,Beji,3276,Kota Depok,32,Jawa Barat
327607,Cipayung,3276,Kota Depok,32,Jawa Barat
327608,Cilodong,3276,Kota Depok,32,Jawa Barat
327609,Cinere,3276,Kota Depok,32,Jawa Barat
327610,Tapos,3276,Kota Depok,32,Jawa Barat
327611,Bojongsari,3276,Kota Depok,32,Jawa Barat
327701,Cimahi Selatan,3277,Kota Cimahi,32,Jawa Barat
327702,Cimahi Tengah,3277,Kota Cimahi,32,Jawa Barat
327703,Cimahi Utara,3277,Kota Cimahi,32,Jawa Barat
327801,Cihideung,3278,Kota Tasikmalaya,32,Jawa Barat
327802,Cipedes,3278,Kota Tasikmalaya,32,Jawa Barat
327803,Tawang,3278,Kota Tasikmalaya,32,Jawa Barat
327804,Indihiang,3278,Kota Tasikmalaya,32,Jawa Barat
327805,Kawalu,3278,Kota Tasikmalaya,32,Jawa Barat
327806,Cibeureum,3278,Kota Tasikmalaya,32,Jawa Barat
327807,Tamansari,3278,Kota Tasikmalaya,32,Jawa Barat
327808,Mangkubumi,3278,Kota Tasikmalaya,32,Jawa Barat
327809,Bungursari,3278,Kota Tasikmalaya,32,Jawa Barat
327810,Purbaratu,3278,Kota Tasikmalaya,32,Jawa Barat
327901,Banjar,3279,Kota Banjar,32,Jawa Barat
327902,Pataruman,3279,Kota Banjar,32,Jawa Barat
327903,Purwaharja,3279,Kota Banjar,32,Jawa Barat
327904,Langensari,3279,Kota Banjar,32,Jawa Barat
330101,Kedungreja,3301,Kabupaten Cilacap,33,Jawa Tengah
330102,Kesugihan,3301,Kabupaten Cilacap,33,Jawa Tengah
330103,Adipala,3301,Kabupaten Cilacap,33,Jawa Tengah
330104,Binangun,3301,Kabupaten Cilacap,33,Jawa Tengah
330105,Nusawungu,3301,Kabupaten Cilacap,33,Jawa Tengah
330106,Kroya,3301,Kabupaten Cilacap,33,Jawa Tengah
330107,Maos,3301,Kabupaten Cilacap,33,Jawa Tengah
330108,Jeruklegi,3301,Kabupaten Cilacap,33,Jawa Tengah
330109,Kawunganten,3301,Kabupaten Cilacap,33,Jawa Tengah
330110,Gandrungmangu,3301,Kabupaten Cilacap,33,Jawa Tengah
330111,Sidareja,3301,Kabupaten Cilacap,33,Jawa Tengah
330112,Karangpucung,3301,Kabupaten Cilacap,33,Jawa Tengah
330113,Cimanggu,3301,Kabupaten Cilacap,33,Jawa Tengah
330114,Majenang,3301,Kabupaten Cilacap,33,Jawa Tengah
330115,Wanareja,3301,Kabupaten Cilacap,33,Jawa Tengah
330116,Dayeuhluhur,3301,Kabupaten Cilacap,33,Jawa Tengah
330117,Sampang,3301,Kabupaten Cilacap,33,Jawa Tengah
330118,Cipari,3301,Kabupaten Cilacap,33,Jawa Tengah
330119,Patimuan,3301,Kabupaten Cilacap,33,Jawa Tengah
330120,Bantarsari,3301,Kabupaten Cilacap,33,Jawa Tengah
330121,Cilacap Selatan,3301,Kabupaten Cilacap,33,Jawa Tengah
330122,Cilacap Tengah,3301,Kabupaten Cilacap,33,Jawa Tengah
330123,Cilacap Utara,3301,Kabupaten Cilacap,33,Jawa Tengah
330124,Kampung Laut,3301,Kabupaten Cilacap,33,Jawa Tengah
330201,Lumbir,3302,Kabupaten Banyumas,33,Jawa Tengah
330202,Wangon,3302,Kabupaten Banyumas,33,Jawa Tengah
330203,Jatilawang,3302,Kabupaten Banyumas,33,Jawa Tengah
330204,Rawalo,3302,Kabupaten Banyumas,33,Jawa Tengah
330205,Kebasen,3302,Kabupaten Banyumas,33,Jawa Tengah
330206,Kemranjen,3302,Kabupaten Banyumas,33,Jawa Tengah
330207,Sumpiuh,3302,Kabupaten Banyumas,33,Jawa Tengah
330208,Tambak,3302,Kabupaten Banyumas,33,Jawa Tengah
330209,Somagede,3302,Kabupaten Banyumas,33,Jawa Tengah
330210,Kalibagor,3302,Kabupaten Banyumas,33,Jawa Tengah
330211,Banyumas,3302,Kabupaten Banyumas,33,Jawa Tengah
330212,Patikraja,3302,Kabupaten Banyumas,33,Jawa Tengah
330213,Purwojati,3302,Kabupaten Banyumas,33,Jawa Tengah
330214,Ajibarang,3302,Kabupaten Banyumas,33,Jawa Tengah
330215,Gumelar,3302,Kabupaten Banyumas,33,Jawa Tengah
330216,Pekuncen,3302,Kabupaten Banyumas,33,Jawa Tengah
330217,Cilongok,3302,Kabupaten Banyumas,33,Jawa Tengah
330218,Karanglewas,3302,Kabupaten Banyumas,33,Jawa Tengah
330219,Sokaraja,3302,Kabupaten Banyumas,33,Jawa Tengah
330220,Kembaran,3302,Kabupaten Banyumas,33,Jawa Tengah
330221,Sumbang,3302,Kabupaten Banyumas,33,Jawa Tengah
330222,Baturraden,3302,Kabupaten Banyumas,33,Jawa Tengah
330223,Kedungbanteng,3302,Kabupaten Banyumas,33,Jawa Tengah
330224,Purwokerto Selatan,3302,Kabupaten Banyumas,33,Jawa Tengah
330225,Purwokerto Barat,3302,Kabupaten Banyumas,33,Jawa Tengah
330226,Purwokerto Timur,3302,Kabupaten Banyumas,33,Jawa Tengah
330227,Purwokerto Utara,3302,Kabupaten Banyumas,33,Jawa Tengah
330301,Kemangkon,3303,Kabupaten Purbalingga,33,Jawa Tengah
330302,Bukateja,3303,Kabupaten Purbalingga,33,Jawa Tengah
330303,Kejobong,3303,Kabupaten Purbalingga,33,Jawa Tengah
330304,Kaligondang,3303,Kabupaten Purbalingga,33,Jawa Tengah
330305,Purbalingga,3303,Kabupaten Purbalingga,33,Jawa Tengah
330306,Kalimanah,3303,Kabupaten Purbalingga,33,Jawa Tengah
330307,Kutasari,3303,Kabupaten Purbalingga,33,Jawa Tengah
330308,Mrebet,3303,Kabupaten Purbalingga,33,Jawa Tengah
330309,Bobotsari,3303,Kabupaten Purbalingga,33,Jawa Tengah
330310,Karangreja,3303,Kabupaten Purbalingga,33,Jawa Tengah
330311,Karanganyar,3303,Kabupaten Purbalingga,33,Jawa Tengah
330312,Karangmoncol,3303,Kabupaten Purbalingga,33,Jawa Tengah
330313,Rembang,3303,Kabupaten Purbalingga,33,Jawa Tengah
330314,Bojongsari,3303,Kabupaten Purbalingga,33,Jawa Tengah
330315,Padamara,3303,Kabupaten Purbalingga,33,Jawa Tengah
330316,Pengadegan,3303,Kabupaten Purbalingga,33,Jawa Tengah
330317,Karangjambu,3303,Kabupaten Purbalingga,33,Jawa Tengah
330318,Kertanegara,3303,Kabupaten Purbalingga,33,Jawa Tengah
330401,Susukan,3304,Kabupaten Banjarnegara,33,Jawa Tengah
330402,Purworeja Klampok,3304,Kabupaten Banjarnegara,33,Jawa Tengah
330403,Mandiraja,3304,Kabupaten Banjarnegara,33,Jawa Tengah
330404,Purwanegara,3304,Kabupaten Banjarnegara,33,Jawa Tengah
330405,Bawang,3304,Kabupaten Banjarnegara,33,Jawa Tengah
330406,Banjarnegara,3304,Kabupaten Banjarnegara,33,Jawa Tengah
330407,Sigaluh,3304,Kabupaten Banjarnegara,33,Jawa Tengah
330408,Madukara,3304,Kabupaten Banjarnegara,33,Jawa Tengah
330409,Banjarmangu,3304,Kabupaten Banjarnegara,33,Jawa Tengah
330410,Wanadadi,3304,Kabupaten Banjarnegara,33,Jawa Tengah
330411,Rakit,3304,Kabupaten Banjarnegara,33,Jawa Tengah
330412,Punggelan,3304,Kabupaten Banjarnegara,33,Jawa Tengah
330413,Karangkobar,3304,Kabupaten Banjarnegara,33,Jawa Tengah
330414,Pagentan,3304,Kabupaten Banjarnegara,33,Jawa Tengah
330415,Pejawaran,3304,Kabupaten Banjarnegara,33,Jawa Tengah
330416,Batur,3304,Kabupaten Banjarnegara,33,Jawa Tengah
330417,Wanayasa,3304,Kabupaten Banjarnegara,33,Jawa Tengah
330418,Kalibening,3304,Kabupaten Banjarnegara,33,Jawa Tengah
330419,Pandanarum,3304,Kabupaten Banjarnegara,33,Jawa Tengah
330420,Pagedongan,3304,Kabupaten Banjarnegara,33,Jawa Tengah
330501,Ayah,3305,Kabupaten Kebumen,33,Jawa Tengah
330502,Buayan,3305,Kabupaten Kebumen,33,Jawa Tengah
330503,Puring,3305,Kabupaten Kebumen,33,Jawa Tengah
330504,Petanahan,3305,Kabupaten Kebumen,33,Jawa Tengah
330505,Klirong,3305,Kabupaten Kebumen,33,Jawa Tengah
330506,Buluspesantren,3305,Kabupaten Kebumen,33,Jawa Tengah
330507,Ambal,3305,Kabupaten Kebumen,33,Jawa Tengah
330508,Mirit,3305,Kabupaten Kebumen,33,Jawa Tengah
330509,Prembun,3305,Kabupaten Kebumen,33,Jawa Tengah
330510,Kutowinangun,3305,Kabupaten Kebumen,33,Jawa Tengah
330511,Alian,3305,Kabupaten Kebumen,33,Jawa Tengah
330512,Kebumen,3305,Kabupaten Kebumen,33,Jawa Tengah
330513,Pejagoan,3305,Kabupaten Kebumen,33,Jawa Tengah
330514,Sruweng,3305,Kabupaten Kebumen,33,Jawa Tengah
330515,Adimulyo,3305,Kabupaten Kebumen,33,Jawa Tengah
330516,Kuwarasan,3305,Kabupaten Kebumen,33,Jawa Tengah
330517,Rowokele,3305,Kabupaten Kebumen,33,Jawa Tengah
330518,Sempor,3305,Kabupaten Kebumen,33,Jawa Tengah
330519,Gombong,3305,Kabupaten Kebumen,33,Jawa Tengah
330520,Karanganyar,3305,Kabupaten Kebumen,33,Jawa Tengah
330521,Karanggayam,3305,Kabupaten Kebumen,33,Jawa Tengah
330522,Sadang,3305,Kabupaten Kebumen,33,Jawa Tengah
330523,Bonorowo,3305,Kabupaten Kebumen,33,Jawa Tengah
